ID,Address,Suburb,Price,Type,Date,Rooms,Bathroom,Car,LandSize,Age,Latitude,Longitude,train_station_id,distance_to_train_station,travel_min_to_CBD,over_priced?,crime_A_average,crime_B_average,crime_C_average,closest_primary_school,distance_to_closest_primary,primary_school_ranking,closest_secondary_school,distance_to_closest_secondary,secondary_school_ranking
ID587747653,3/369 Abbotsford St,NORTH MELBOURNE,540000.0,u,22/08/2016,2,1.0,1.0,0.0,49.0,-37.7981,144.9461,19972,972.4130431044939,17.0,True,71.0,261.0,20.0,North Melbourne Primary School,405.24602523790105,182,St Aloysius College,645.4245068732965,170
ID519635800,132 Templewood Cr,AVONDALE HEIGHTS,1107500.0,h,8/07/2017,3,3.0,1.0,668.0,5.0,-37.75962,144.86675,20004,4209.34421072643,26.375,False,1672.6666666666667,10063.666666666666,646.3333333333334,St Martin de Porres School,468.9939265219305,not ranked,St Bernard's College,1841.850174517712,130
ID408093681,1 Victory St,SANDRINGHAM,1725000.0,h,9/09/2017,3,1.0,2.0,493.0,104.0,-37.94901,145.01167,19948,641.0629037668741,33.5,False,101.66666666666667,251.33333333333334,18.666666666666668,Sandringham Primary School,258.1205352762537,353,Sandringham College,1315.0921278764326,304
ID332897264,59 Moubray St,ALBERT PARK,2100000.0,h,23/09/2017,3,2.0,2.0,137.0,129.0,-37.84388,144.95303,20043,2844.020979411595,0.0,False,1214.6666666666667,5603.666666666667,375.3333333333333,Albert Park Primary School,223.3976336697463,306,Albert Park College,508.39675630476887,131
ID828568308,7 Dorothy St,PASCOE VALE,770000.0,h,15/10/2016,3,1.0,3.0,464.0,64.0,-37.7184,144.9488,19962,1116.4996726628096,37.0,False,659.0,5219.333333333333,338.3333333333333,Pascoe Vale North Primary School,319.3896065977702,not ranked,Pascoe Vale Girls Secondary College,1174.915403788039,371
ID877659486,6 Cliff St,SOUTH YARRA,1200000.0,h,27/06/2016,2,1.0,0.0,176.0,79.0,-37.8436,144.9925,19959,573.5232812950939,12.543859649122806,False,1100.6666666666667,3636.3333333333335,457.3333333333333,South Yarra Primary School,654.5652609413129,44,Melbourne High School,793.285611604702,2
ID816025818,8/129 The Parade,ASCOT VALE,390000.0,u,12/11/2016,1,1.0,1.0,0.0,47.0,-37.7723,144.9094,20038,1129.7676264501265,22.0,False,2489.6666666666665,11817.333333333334,1268.6666666666667,St Mary's School,237.23404485921216,159,Lowther Hall Anglican Grammar School,1464.052780674851,not ranked
ID390802409,45 Westbank Tce,RICHMOND,1045000.0,h,18/06/2016,2,1.0,1.0,138.0,129.0,-37.8218,145.0132,19906,810.8680870630963,11.904761904761905,False,824.6666666666666,1890.3333333333333,159.33333333333334,Hawthorn West Primary School,492.4837915539603,125,Melbourne Girls College,127.03068669590475,61
ID222894351,73/145 Canterbury Rd,TOORAK,247500.0,u,22/04/2017,1,1.0,1.0,0.0,49.0,-37.8421,145.0104,19947,777.0763862902257,16.214285714285715,False,647.0,2861.3333333333335,222.66666666666666,Toorak Primary School,334.0795864505601,83,Loreto Mandeville Hall,784.8235906666498,15
ID448873884,23 Cromwell St,BURWOOD,1238000.0,h,26/08/2017,3,2.0,1.0,735.0,4.0,-37.85296,145.1055,19849,2201.9105508161265,28.666666666666668,False,941.3333333333334,5813.0,575.6666666666666,Presbyterian Ladies' College,507.38365055826984,1,Presbyterian Ladies' College,507.38365055826984,6
ID484115823,3/26 Edgevale Rd,KEW,942000.0,t,3/06/2017,2,1.0,1.0,0.0,44.0,-37.81439,145.04237,19903,942.3421477687479,17.904761904761905,False,288.0,712.0,75.66666666666667,Methodist Ladies' College,344.6052814477009,41,Methodist Ladies' College,344.6052814477009,17
ID454640238,2/11 Blackburn St,SURREY HILLS,823000.0,u,17/09/2016,2,1.0,2.0,165.0,49.0,-37.822,145.0989,19895,239.36901660309394,25.5,True,2403.6666666666665,5212.333333333333,586.6666666666666,Our Holy Redeemer School,214.17998491133514,219,Fintona Girls' School,1802.1668824224612,9
ID555326745,31 Raleigh St,THORNBURY,1000000.0,h,29/07/2017,3,2.0,2.0,333.0,9.0,-37.75884,145.00264,20014,553.2028961526999,25.3,False,2532.3333333333335,5455.0,713.0,St Mary's School,238.82014177521603,159,Santa Maria College,1282.0050411020618,137
ID430558490,10 Haynes St,HIGHETT,1535000.0,h,22/07/2017,4,2.0,2.0,719.0,21.0,-37.94999,145.03122,19872,951.1035439938213,40.166666666666664,False,2837.0,9343.666666666666,1212.6666666666667,St Agnes' School,436.72066458537205,not ranked,Sandringham College,1037.155539653278,304
ID699145332,2 Kimber St,RICHMOND,1285000.0,h,22/05/2016,3,2.0,1.0,123.0,59.0,-37.8267,145.0122,19906,419.4765204983154,11.904761904761905,False,824.6666666666666,1890.3333333333333,159.33333333333334,Hawthorn West Primary School,912.5879562799065,125,Melbourne Girls College,503.05716086261276,61
ID445665783,14/52 Leicester St,CARLTON,875000.0,u,18/03/2017,3,1.0,1.0,0.0,139.0,-37.8052,144.9604,19842,561.6760186249858,4.7444444444444445,False,101.33333333333333,253.66666666666666,33.0,Carlton Gardens Primary School,874.9182326298584,199,Simonds Catholic College,666.6760277375205,262
ID809946180,25a Ohea St,COBURG,835000.0,h,25/02/2017,3,1.0,2.0,385.0,74.0,-37.7376,144.9638,19964,461.64910606067497,34.0,False,1097.6666666666667,5916.0,553.3333333333334,Australian International Academy of Education,248.5459425810844,not ranked,Australian International Academy of Education,248.5459425810844,not ranked
ID244738284,9 Seattle St,BALWYN NORTH,1675000.0,h,18/03/2017,4,2.0,2.0,667.0,45.0,-37.7835,145.0883,19934,3748.7692567199542,29.0,False,959.0,4476.666666666667,324.0,Boroondara Park Primary School,661.8588333542995,192,Marcellin College,1089.369318102043,169
ID982125996,1/182 Albion St,BRUNSWICK,1050000.0,h,4/06/2016,3,1.0,2.0,264.0,79.0,-37.7611,144.9644,19967,327.400923617069,27.333333333333332,False,958.6666666666666,5673.0,628.0,St Margaret Mary's School,436.2072675278882,483,Sydney Road Community School,981.7394321160467,447
ID216176945,26 Xavier Ct,SUNBURY,495000.0,h,29/07/2017,3,2.0,2.0,563.0,25.0,-37.57499,144.75329,19998,2265.7808547090103,40.6875,False,1479.3333333333333,4398.666666666667,502.0,Goonawarra Primary School,646.0999166892078,not ranked,Salesian College,1284.9267215371315,153
ID794843655,193 Edwardes St,RESERVOIR,915000.0,h,8/10/2016,3,3.0,2.0,618.0,59.0,-37.7154,144.9962,20010,964.916938366685,34.2,False,824.6666666666666,1890.3333333333333,159.33333333333334,St Gabriel's School,837.9094299327971,not ranked,William Ruthven Secondary College,2164.291825647111,435
ID662237641,205 Scotchmer St,FITZROY NORTH,2150000.0,h,27/11/2016,3,2.0,0.0,202.0,121.0,-37.7835,144.9867,20019,503.0816137507863,18.3,False,1923.6666666666667,8979.333333333334,620.3333333333334,Fitzroy North Primary School,281.06452772222616,103,Fitzroy High School,171.2637116760788,248
ID791570474,20 Barton St,RESERVOIR,876000.0,h,19/08/2017,3,1.0,2.0,653.0,69.0,-37.71142,145.00377,20009,640.2068263930792,35.2,True,885.0,1901.0,227.66666666666666,Reservoir Primary School,264.1894169471884,not ranked,William Ruthven Secondary College,1644.7133863819997,435
ID805014142,8/10 Maryville St,RIPPONLEA,570000.0,u,19/11/2016,2,1.0,0.0,785.0,55.0,-37.8756,144.9934,19955,164.93948771013,19.5,False,431.3333333333333,971.0,220.66666666666666,St Kilda Primary School,711.6603909524059,169,Yesodei HaTorah College,909.883174876877,38
ID176494282,200 West St,GLENROY,780000.0,h,17/06/2017,4,1.0,3.0,697.0,59.0,-37.70159,144.93948,19961,1711.1763127109652,39.0,False,1841.6666666666667,9184.666666666666,533.3333333333334,Belle Vue Park Primary School,394.96839058807694,not ranked,Glenroy Private,995.0486459498194,not ranked
ID275949707,3 Westminster St,BALWYN,2125000.0,h,7/05/2016,3,2.0,2.0,699.0,34.0,-37.814,145.0966,19896,990.7678804921264,28.785714285714285,True,925.6666666666666,4701.333333333333,308.6666666666667,Mont Albert Primary School,548.4854315634768,135,Fintona Girls' School,1436.9357027362362,9
ID202891164,3/7 South Rd,AIRPORT WEST,540000.0,t,18/06/2016,3,2.0,1.0,161.0,9.0,-37.7231,144.8802,20033,3683.108332014073,34.0,False,1202.0,5034.333333333333,333.0,St Christopher's School,212.65942898607264,274,Penleigh & Essendon Grammar School,1330.3646318330982,23
ID504986269,87 Orrong Rd,ELSTERNWICK,1750000.0,h,19/11/2016,3,2.0,2.0,517.0,119.0,-37.8813,145.0063,19954,610.7571594181398,21.5,False,1566.6666666666667,8895.333333333334,491.0,St Joseph's School,161.4428819732105,113,Adass Israel School,334.23865519856423,534
ID773572996,1/26 York St,GLENROY,595000.0,t,20/05/2017,3,1.0,2.0,258.0,18.0,-37.7047,144.9087,20032,750.6235233721603,36.0,False,1841.6666666666667,9184.666666666666,533.3333333333334,Glenroy West Primary School,45.86176820996254,not ranked,Glenroy Secondary College,1435.1365853106806,511
ID208466265,28 Ferndale Rd,GLEN IRIS,2200000.0,h,25/02/2017,3,1.0,2.0,700.0,89.0,-37.8553,145.0711,19849,925.8756483429322,28.666666666666668,False,2047.6666666666667,9171.0,742.3333333333334,Glen Iris Primary School,736.3626319140475,120,Korowa Anglican Girls' School,1600.8800649995992,13
ID909875498,204/8 Balmain St,CREMORNE,405000.0,u,16/07/2016,1,1.0,1.0,0.0,12.0,-37.8299,144.9907,19908,650.1913438689518,9.586206896551724,False,888.0,2196.0,181.33333333333334,Melbourne Girls Grammar,555.5215026954845,65,Melbourne Girls Grammar,555.5215026954845,21
ID712278280,5 Tavistock Ct,CROYDON HILLS,931000.0,h,3/09/2017,3,2.0,2.0,899.0,32.0,-37.78028,145.26581000000004,19878,2130.5209618582408,45.76923076923077,False,294.6666666666667,840.6666666666666,110.66666666666667,Good Shepherd Lutheran Primary School,363.94450394515104,57,Luther College,692.3038427981851,83
ID232576377,1 Nayook La,MARIBYRNONG,820000.0,t,18/03/2017,3,2.0,2.0,275.0,39.0,-37.7719,144.8767,20022,3276.289287500513,21.4,False,717.3333333333334,1763.0,318.6666666666667,St Margaret's Primary School,1379.2813904483353,216,Maribyrnong Secondary College,1322.9909471695505,192
ID444679415,6 Rosewall Pl,CLARINDA,790000.0,h,19/08/2017,3,1.0,2.0,532.0,44.0,-37.93765,145.10583,19915,1936.6287853026859,34.093023255813954,False,52.333333333333336,131.33333333333334,10.333333333333334,St Andrew's School,329.78055362683335,not ranked,South Oakleigh Secondary College,2213.7672346236463,259
ID247533096,3/211 Brighton Rd,ELWOOD,390000.0,u,25/02/2017,1,1.0,1.0,644.0,59.0,-37.8798,144.994,19955,446.83203736498314,19.5,True,1666.0,9333.666666666666,523.0,Elwood Primary School,530.3147477944929,309,Elwood College,822.2456179278779,175
ID698586685,70 Market St,NEWPORT,710000.0,h,4/06/2016,4,1.0,2.0,329.0,64.0,-37.847,144.8788,19994,636.6142107637643,16.310344827586206,False,71.0,261.0,20.0,Sacred Heart School,808.9576929855562,66,Bayside P-12 College,1317.773764458999,243
ID330345641,14 Carrangall Pl,PARKVILLE,965000.0,h,28/08/2016,3,2.0,2.0,173.0,39.0,-37.7795,144.9413,19971,977.3703049841511,19.0,False,136.33333333333334,302.6666666666667,42.0,Flemington Primary School,662.0656547233308,341,Mount Alexander 7-12 College,768.6107518368764,348
ID833445308,20 Iona St,BLACK ROCK,1950000.0,h,3/09/2017,4,3.0,2.0,665.0,69.0,-37.97359,145.01883999999995,19948,2876.5336533344143,33.5,False,2524.3333333333335,12864.666666666666,738.6666666666666,St Joseph's School,459.2921164975041,113,Beaumaris Secondary College,1440.1570965255291,not ranked
ID451478569,308 Lennox St,RICHMOND,1220000.0,h,10/12/2016,2,1.0,1.0,166.0,119.0,-37.8245,144.9933,19908,279.76192951988867,9.586206896551724,False,824.6666666666666,1890.3333333333333,159.33333333333334,Richmond Primary School,759.0062419588636,260,Melbourne Girls Grammar,1095.0324481811533,21
ID130974659,35 Bedingham Dr,HILLSIDE,805000.0,h,9/09/2017,4,3.0,2.0,970.0,59.0,-37.69144,144.74643,20000,2671.659563423823,32.791666666666664,False,2837.0,9343.666666666666,1212.6666666666667,Cana Catholic Primary School,397.34750257399014,not ranked,Springside P-9 College,2300.958287068241,not ranked
ID817090019,107 North Rd,AVONDALE HEIGHTS,680000.0,h,8/07/2017,3,1.0,1.0,596.0,19.0,-37.75718,144.85357,20004,3412.6304441452794,26.375,False,1672.6666666666667,10063.666666666666,646.3333333333334,St Martin de Porres School,723.1715641447554,not ranked,Braybrook College,2405.5419875381567,139
ID723076582,6 Prefect St,STRATHMORE,1715000.0,h,18/06/2016,4,3.0,2.0,650.0,18.0,-37.7363,144.9208,20034,897.0983273303827,31.0,False,1363.6666666666667,6287.666666666667,564.3333333333334,Strathmore Primary School,345.4979240407344,265,Strathmore Secondary College,519.441989475237,133
ID148289536,60 Sydney St,ALBION,720000.0,h,10/12/2016,3,1.0,1.0,706.0,89.0,-37.7801,144.8229,20004,315.26341465755684,26.375,False,268.3333333333333,736.0,128.33333333333334,St Theresa's School,332.9842159474771,393,Sunshine College,1268.3083513461634,233
ID602115922,30 College Pde,KEW,2590000.0,h,18/03/2017,4,2.0,2.0,660.0,91.0,-37.8124,145.0361,19904,1009.7320730394028,15.666666666666666,False,288.0,712.0,75.66666666666667,Trinity Grammar School Kew,250.1442758070193,56,Trinity Grammar School Kew,250.1442758070193,32
ID944103532,36 Longacres Rd,YALLAMBIE,953000.0,h,15/10/2016,4,2.0,2.0,551.0,22.0,-37.7302,145.0883,19983,1749.8529715930194,34.75,False,1002.6666666666666,4068.0,328.3333333333333,Viewbank Primary School,525.757995855122,238,Viewbank College,1233.2650648807248,96
ID545525354,11/179 Power St,HAWTHORN,605000.0,u,18/03/2017,2,1.0,1.0,0.0,8.0,-37.8268,145.0257,19905,606.008040329138,13.952380952380953,False,1173.6666666666667,8523.666666666666,974.6666666666666,Erasmus Primary School,495.75968520928944,not ranked,St Kevin's College,961.0610108220271,7
ID183967128,21 Hughes Pde,RESERVOIR,758000.0,h,3/09/2017,3,1.0,2.0,558.0,69.0,-37.69968,145.0054,20008,782.8314978157786,38.22222222222222,False,885.0,1901.0,227.66666666666666,William Ruthven Primary School,406.8688128077524,not ranked,William Ruthven Secondary College,407.509785479562,435
ID250970786,8 Carmichael St,IVANHOE EAST,1640000.0,h,27/05/2017,3,1.0,2.0,617.0,89.0,-37.77212,145.05813,19934,1018.9840553468794,29.0,False,92.33333333333333,260.0,36.666666666666664,Ivanhoe East Primary School,298.2734658228009,311,Ivanhoe Grammar School,1202.141681585305,57
ID581852971,12 Gordon St,NEWPORT,1040000.0,h,27/11/2016,3,1.0,2.0,595.0,13.0,-37.8394,144.8669,19994,1513.8077108567106,16.310344827586206,False,71.0,261.0,20.0,Newport Gardens Primary School,668.5725395343075,411,Emmanuel College,2322.2909511412477,180
ID497124217,3 Aperture St,COBURG NORTH,815000.0,h,18/06/2016,3,2.0,2.0,376.0,49.0,-37.7295,144.982,19964,1745.214757179554,34.0,False,1071.3333333333333,5783.666666666667,419.6666666666667,Newlands Primary School,305.04556443187494,not ranked,Coburg High School,1486.7289036383754,79
ID915052323,12 Walpa Ct,WESTMEADOWS,616000.0,h,9/09/2017,3,1.0,3.0,681.0,18.0,-37.67332,144.9022,20030,1877.918434073732,34.43478260869565,False,98.66666666666667,190.66666666666666,19.0,Westmeadows Primary School,628.88594699478,not ranked,Hume Central Secondary College,1404.2212908696272,404
ID590597402,1/8 Glass St,ESSENDON,310000.0,u,20/05/2017,1,1.0,1.0,845.0,42.0,-37.7469,144.9206,20036,45.588900633826576,27.0,False,330.3333333333333,1855.0,82.0,St Vincent de Paul's School,614.0643893125039,189,Strathmore Secondary College,1228.7213355567274,133
ID363453477,1/76 Scotsburn Av,CLAYTON,810000.0,u,16/09/2017,3,1.0,2.0,340.0,64.0,-37.92559,145.10804,19915,1101.7521265219543,34.093023255813954,False,56.333333333333336,98.33333333333333,19.0,Clarinda Primary School,475.66903744503344,not ranked,South Oakleigh Secondary College,1645.2200440070008,259
ID681508045,8/48 Derby St,KEW,643000.0,u,20/05/2017,2,1.0,1.0,0.0,59.0,-37.8018,145.0376,19904,2191.6339504447797,15.666666666666666,False,288.0,712.0,75.66666666666667,Kew Primary School,423.41628225839014,356,Trinity Grammar School Kew,953.4478117181683,32
ID831576675,16 Greenview Ct,BENTLEIGH EAST,930000.0,h,18/03/2017,3,1.0,2.0,580.0,19.0,-37.9369,145.0751,19872,3186.6818533920477,40.166666666666664,False,959.0,4476.666666666667,324.0,East Bentleigh Primary School,565.1115366546752,not ranked,St James' College,1206.24733149624,not ranked
ID948086465,1/7 Boston Rd,BALWYN,1800000.0,h,16/07/2016,3,2.0,2.0,380.0,39.0,-37.8161,145.0772,19893,998.2397331354595,23.76923076923077,False,925.6666666666666,4701.333333333333,308.6666666666667,Fintona Girls' School,294.21855730071724,5,Fintona Girls' School,294.21855730071724,9
ID963677258,8 Outlook Dr,EAGLEMONT,2550000.0,h,27/11/2016,4,2.0,2.0,1484.0,49.0,-37.769,145.0616,19934,904.0561323119052,29.0,False,1566.6666666666667,8895.333333333334,491.0,Ivanhoe East Primary School,649.9884738076388,311,Our Lady of Mercy College,1340.1519091741138,90
ID161383252,14/82 Coorigil Rd,CARNEGIE,370000.0,u,26/07/2016,2,1.0,1.0,0.0,69.0,-37.8959,145.0639,19919,704.2860539579672,25.375,False,3703.6666666666665,18944.0,2039.3333333333333,St Patrick's School,664.8884315798487,346,Oakleigh Grammar,1661.9102313607825,270
ID928490367,2/10 Military Rd,AVONDALE HEIGHTS,440000.0,u,18/03/2017,2,1.0,1.0,263.0,20.0,-37.7697,144.8657,20022,3298.4378733839335,21.4,False,1672.6666666666667,10063.666666666666,646.3333333333334,Avondale Primary School,538.7581946601744,326,Braybrook College,1860.479271549039,139
ID966720940,19 Bruce St,PRESTON,1270000.0,h,12/08/2017,3,2.0,2.0,585.0,19.0,-37.74251,145.0008,20013,344.46405225148635,26.3,False,705.3333333333334,5479.666666666667,335.0,Sacred Heart School,365.5621458652398,66,Preston High School,494.0445565518376,not ranked
ID930999931,6 Victoria St,RINGWOOD EAST,1200000.0,h,3/06/2017,4,1.0,1.0,833.0,59.0,-37.81186,145.25419,19879,351.90027465062246,41.642857142857146,False,1609.3333333333333,6840.666666666667,525.6666666666666,Tintern Grammar,462.46507384841084,173,Tintern Grammar,462.46507384841084,100
ID798448945,31 Zenith St,PASCOE VALE,1196000.0,h,4/03/2017,4,2.0,2.0,559.0,22.0,-37.7236,144.9347,20034,981.0684752959958,31.0,False,705.3333333333334,5479.666666666667,335.0,Westbreen Primary School,816.4808479282541,321,Pascoe Vale Girls Secondary College,675.5832416026918,371
ID411590792,607/2 McGoun St,RICHMOND,592000.0,u,22/07/2017,2,2.0,2.0,2044.0,8.0,-37.817,144.99553999999995,19978,428.0389215053692,9.125,False,885.0,1901.0,227.66666666666666,Richmond West Primary School,375.97516238551185,452,Lynall Hall Community School,593.5405623436523,559
ID773513192,11/10 Carlisle St,ST KILDA,500000.0,u,11/02/2017,1,1.0,1.0,0.0,18.0,-37.8668,144.9801,19956,1215.991011182989,17.5,False,1412.0,6364.0,699.3333333333334,Yesodei HaTorah College,775.0099472027736,277,Yesodei HaTorah College,775.0099472027736,38
ID393814708,75 MacPherson St,FOOTSCRAY,885000.0,h,8/04/2017,2,1.0,0.0,267.0,129.0,-37.7961,144.89,20024,724.6146393965606,17.4,False,2047.6666666666667,9171.0,742.3333333333334,Footscray Primary School,345.9792132437988,not ranked,Gilmore College For Girls,544.1340759209622,387
ID115539274,8/772 Burwood Rd,HAWTHORN EAST,802500.0,u,27/05/2017,2,1.0,2.0,966.0,49.0,-37.82524,145.05568,19853,303.6521620749127,19.09090909090909,False,1253.6666666666667,7401.333333333333,484.6666666666667,Auburn Primary School,716.8283632519806,344,SEDA College (Victoria),626.8737974568033,not ranked
ID209132001,2/37 Strathalbyn St,KEW EAST,605000.0,u,7/05/2016,2,1.0,1.0,0.0,59.0,-37.7969,145.0511,19932,2682.606202721491,26.0,False,271.6666666666667,771.6666666666666,74.0,Kew East Primary School,177.9047550196089,127,Kew High School,1088.724966320164,124
ID536792926,6 Balfour St,BRIGHTON EAST,1620000.0,h,16/04/2016,3,2.0,4.0,678.0,49.0,-37.9208,145.0126,19951,1564.2707669852114,26.5,False,2744.3333333333335,10289.666666666666,780.0,St Finbar's School,659.6689542017868,336,Brighton Secondary College,576.9313943406415,213
ID446198755,1 Blackshaw St,ORMOND,1668000.0,h,24/09/2016,2,1.0,2.0,595.0,21.0,-37.9092,145.0507,19940,1096.1184453252147,33.15384615384615,False,268.3333333333333,736.0,128.33333333333334,McKinnon Primary School,224.2149432112884,not ranked,McKinnon Secondary College,384.2422863281238,48
ID336572513,1/170 Barkly St,ST KILDA,509000.0,u,3/09/2016,2,1.0,1.0,0.0,29.0,-37.8679,144.9813,19956,1087.605976901051,17.5,False,1363.6666666666667,6287.666666666667,564.3333333333334,Yesodei HaTorah College,623.4588118116027,277,Yesodei HaTorah College,623.4588118116027,38
ID809551665,15/20 Florence Rd,SURREY HILLS,880000.0,u,11/02/2017,3,1.0,2.0,217.0,49.0,-37.8287,145.1014,19895,556.811421137071,25.5,False,2532.3333333333335,5455.0,713.0,Surrey Hills Primary School,355.12879304399667,141,Kingswood College,1581.2347922946935,106
ID399862831,4 Allnutt Ct,CHELTENHAM,800000.0,h,24/06/2017,3,1.0,1.0,366.0,49.0,-37.96877,145.07484,19865,1686.8978210168834,44.6875,False,1288.3333333333333,4242.333333333333,480.0,Cheltenham East Primary School,690.7265322331958,172,Cheltenham Secondary College,1756.0544291388921,285
ID534688050,32 Cecil St,FITZROY,1300000.0,h,23/09/2017,2,1.0,1.0,125.0,19.0,-37.79395,144.97698,19975,1642.5250589613986,13.235294117647058,False,330.3333333333333,1855.0,82.0,Carlton North Primary School,473.3553799809081,218,Academy of Mary Immaculate,1109.8498914568117,144
ID509671127,2/115 Gillies St,FAIRFIELD,505000.0,u,7/11/2016,2,1.0,1.0,0.0,49.0,-37.7755,145.0178,19930,416.18622061592424,22.0,False,334.6666666666667,1407.6666666666667,88.33333333333333,Fairfield Primary School,359.70286225675585,193,Santa Maria College,1464.5852976191663,137
ID997819300,90 Blair St,MARIBYRNONG,460000.0,h,30/07/2016,3,2.0,1.0,95.0,18.0,-37.772,144.8801,20023,3349.9022881064325,19.4,False,610.0,1743.6666666666667,228.0,St Margaret's Primary School,1117.7977982563664,216,Maribyrnong Secondary College,1101.6518332176834,192
ID745212650,22 Greenglade Ct,BLACKBURN NORTH,1300000.0,h,19/08/2017,4,2.0,2.0,543.0,13.0,-37.80651,145.16457,19899,1812.4854855005321,31.666666666666668,False,5.0,73.0,1.0,St Philip's School,217.73057630518164,269,Blackburn High School,1360.4466700669561,216
ID461193079,31 Hume St,ARMADALE,1900000.0,h,18/03/2017,2,2.0,0.0,207.0,84.0,-37.8571,145.0224,19945,279.66612916122085,19.214285714285715,False,2494.6666666666665,11307.0,1410.0,Lauriston Girls' School,582.5285000281176,30,Lauriston Girls' School,582.5285000281176,19
ID767756618,14 Derham St,SPOTSWOOD,1300000.0,h,27/05/2017,4,2.0,2.0,730.0,26.0,-37.8257,144.87552,19995,1067.9761179870825,14.333333333333334,False,1245.0,3886.0,447.6666666666667,St Margaret Mary's School,423.94244328378784,483,Emmanuel College,2986.682499273883,180
ID139779937,24 Brooks St,BENTLEIGH EAST,1220000.0,h,4/06/2016,4,2.0,2.0,585.0,69.0,-37.9167,145.0771,19917,2067.012881965577,29.35483870967742,True,925.6666666666666,4701.333333333333,308.6666666666667,Coatesville Primary School,484.37566249727473,271,St James' College,1198.7109407603712,not ranked
ID651355405,3 Crefden St,MAIDSTONE,615000.0,t,3/09/2016,3,2.0,2.0,165.0,12.0,-37.7773,144.8725,20022,2584.0491458824754,21.4,False,610.0,1743.6666666666667,228.0,Christ the King Primary School,1475.5674464207218,not ranked,Maribyrnong Secondary College,1406.5825581861754,192
ID168087755,403/20 Reeves St,CARLTON,500000.0,u,14/05/2016,2,2.0,1.0,0.0,9.0,-37.7929,144.9705,19842,2020.174552503629,4.7444444444444445,False,97.66666666666667,243.0,33.0,Carlton Primary School,300.81095888752833,not ranked,Princes Hill Secondary College,1153.6474604674206,81
ID951598281,35 Georgia Pl,KEALBA,320000.0,h,27/06/2016,3,2.0,1.0,119.0,39.0,-37.7328,144.8194,20002,2168.885106156479,31.375,False,555.6666666666666,1129.0,160.66666666666666,St Paul's Kealba Catholic School,106.14209533692986,386,St Albans Secondary College,1715.9548017204709,179
ID338465738,6 Muir St,HIGHETT,1220000.0,h,17/06/2017,4,1.0,2.0,633.0,69.0,-37.94578,145.03564,19872,621.245516539994,40.166666666666664,False,2837.0,9343.666666666666,1212.6666666666667,St Agnes' School,336.64983161841275,not ranked,Sandringham College,1644.5265554307764,304
ID190227175,28 Gloucester St,RESERVOIR,730000.0,h,7/05/2016,3,1.0,1.0,546.0,8.0,-37.721,144.9967,20011,982.3145011221437,31.2,False,824.6666666666666,1890.3333333333333,159.33333333333334,Reservoir West Primary School,583.6185445270651,not ranked,Preston High School,2451.5747141163465,not ranked
ID185990802,3/17 Burns Ct,HEIDELBERG HEIGHTS,600000.0,h,22/08/2016,3,2.0,2.0,251.0,7.0,-37.7358,145.0559,19936,1197.2934700327858,31.75,False,1150.6666666666667,7827.0,922.3333333333334,Rosanna Primary School,617.7999119232043,367,Charles La Trobe P-12 College,798.336922312202,465
ID185929629,5 Atkins Ct,CARRUM DOWNS,500000.0,h,17/06/2017,3,2.0,2.0,509.0,26.0,-38.09111,145.19083999999995,19857,5669.91923807354,63.81818181818182,False,990.0,3070.0,411.0,Banyan Fields Primary School,465.501930522709,not ranked,Carrum Downs Secondary College,757.2247729067101,469
ID401139019,2/22 Sadie St,GLENROY,410000.0,u,15/10/2016,2,1.0,2.0,200.0,19.0,-37.7002,144.9428,19961,1416.7647121023876,39.0,False,1683.6666666666667,8938.666666666666,509.3333333333333,Belle Vue Park Primary School,149.56756083258963,not ranked,Glenroy Private,1222.4691242554563,not ranked
ID273453122,61 Roseberry St,HAWTHORN EAST,1625000.0,h,28/05/2016,3,2.0,1.0,255.0,129.0,-37.8266,145.0493,19903,557.7852740276224,17.904761904761905,False,1144.3333333333333,6845.666666666667,375.6666666666667,Auburn Primary School,711.4057173228277,344,SEDA College (Victoria),617.1956610371644,not ranked
ID408437128,69 Beaver St,MALVERN EAST,2123000.0,h,12/11/2016,4,3.0,2.0,412.0,89.0,-37.8707,145.0482,19943,902.6913735162939,20.852941176470587,False,610.0,1743.6666666666667,228.0,St Mary's School,488.5773765003665,159,Sacre Coeur,1039.1027453205854,16
ID612765828,75 Derby St,KEW,1910000.0,h,10/12/2016,4,3.0,2.0,277.0,3.0,-37.8007,145.0374,19904,2313.247350166713,15.666666666666666,False,271.6666666666667,771.6666666666666,74.0,Kew Primary School,481.3315628141074,356,Trinity Grammar School Kew,1070.959645382938,32
ID788541055,25A Beryl St,GLEN IRIS,1300000.0,h,3/09/2017,3,2.0,2.0,400.0,119.0,-37.85223,145.08676,19849,554.2471441689803,28.666666666666668,False,2047.6666666666667,9171.0,742.3333333333334,Hartwell Primary School,507.0143155376933,78,Presbyterian Ladies' College,1825.5505396706662,6
ID482700466,2/42 Gowrie St,BENTLEIGH EAST,930000.0,h,27/11/2016,3,2.0,2.0,258.0,12.0,-37.9162,145.0799,19917,1910.4038276140566,29.35483870967742,False,925.6666666666666,4701.333333333333,308.6666666666667,Coatesville Primary School,699.9370981591708,271,South Oakleigh Secondary College,1102.3394623669337,259
